,Number of Users,Number of months in operation,Company Type,Number of Founders,Revenue,Monthly User Growth,Customer Retention Rate,Profit Margin,Customer Aquisition Cost,Monthly Unit Churn,Monthly Burn Rate,Major Rival,Number of News Articles,Number of Founded Organizations,Number of Portfolio Companies,Number of Investments_x,Number of Partner Investments,Number of Lead Investments_x,Number of Exits_x,Number of Events_x,Success
7804,2,2,1,2,1936.2330471633272,37.48042246110642,4.4929150525545865,-18.497365113853075,4.560680337381081,9.08785812913316,8.145497083261287,1.0,0,1,0,0,0,0,0,0,0
7805,1,2,1,2,64920.150253687134,12.615538777068284,8.338322499073833,2.073683917982901,0.3379146737613614,6.60709531839419,7.023074975319702,0.0,6,3,0,0,0,0,0,0,0
7806,41,12,1,1,5621.5632185048635,21.108112218860747,83.11773168153496,11.105895715781845,5.745123111356495,3.191180990601751,3.0815237980253025,0.0,10,2,0,0,0,0,0,0,1
7807,3,9,1,1,14139.343529144244,102.11861616702063,56.31647914721458,8.887449418910734,4.8091077323473,8.474780360559926,5.2165166936462,0.0,0,2,0,0,0,0,0,0,1
7808,1,1,1,3,99598.15498190721,47.039255211249355,52.783179901755794,3.0675902876573424,11.763148971637616,4.794693288446904,2.586115948068464,1.0,0,2,0,0,0,0,0,0,0
7809,2,1,1,3,31025.987954797107,47.783492766173346,45.26114114745406,28.886509475895487,14.654198794717875,4.401949892668331,7.26614071469004,1.0,1,1,0,0,0,0,0,0,0
7810,1,1,1,3,13311.771376295623,37.88189052101384,46.57178764472837,-6.000554198845258,1.875130793738295,11.524782756715245,4.250322682314339,0.0,1,1,0,0,0,0,0,0,0
7811,1,1,1,3,32576.476073317317,54.611512208621505,10.007935350991596,29.65099245868489,1.377703352046951,11.636469118368488,7.59539432960864,0.0,1,1,0,0,0,0,0,0,0
7812,1,1,1,3,54574.62651310126,49.16167730811069,32.200419958352576,22.27950875505779,3.2187967220531517,7.774096366240331,9.990067855165561,0.0,1,1,0,0,0,0,0,0,0
7813,1,1,1,3,63948.52265912222,18.122272063392302,54.69781942322101,25.525348970212256,5.673049314213812,13.426833065870476,6.773140685856135,0.0,0,1,0,0,0,0,0,2,0
7814,8,3,1,3,73623.04821196035,46.9113660141975,36.5492962596175,21.843783549608595,1.7439235361609824,4.356652692894703,3.7953613051099677,1.0,0,1,0,0,0,0,0,2,0
7815,0,5,1,2,9260.431112213646,70.68058220707367,43.21893390530096,27.093626656852493,0.5407584848943137,3.2163543787620608,1.9862253261670895,0.0,0,1,0,0,0,0,0,0,1
7816,0,0,1,1,78059.66106682179,15.445345918599996,50.28224574719318,10.11536041861752,14.304346676299028,3.5050849691201087,3.27243276024703,0.0,0,1,0,0,0,0,0,0,0
7817,0,11,1,4,7029.5004411642385,71.05229304151393,68.5512419893628,-1.6306570065057802,7.3746249939246145,5.996314096631918,1.4599947115469054,0.0,9,2,0,0,0,0,0,1,1
7818,0,11,1,4,5901.424250971025,182.78446263571257,44.456839312803545,22.57353069993188,8.389435537072407,5.262823296073342,2.0675477735134047,1.0,49,4,0,0,7,0,0,0,1
7819,0,-1,1,2,61603.598808922055,17.814154606047182,5.148406761454918,-5.463457921797648,9.163346315129287,13.040330085593219,10.613219821767203,1.0,9,1,0,0,0,0,0,1,0
7820,0,-1,1,2,23561.87873107033,27.06052439792524,7.230868064306339,12.130717806857326,3.7512169908069892,3.2854265543415195,1.8447984928994288,1.0,2,1,0,0,0,0,0,0,0
7821,3,8,1,1,11856.956011424816,176.12157507206544,61.06450496616174,2.6311836584138337,7.550943551001299,5.314210267548786,2.9511469575744735,1.0,0,1,0,0,0,0,0,0,1
7822,1,1,1,2,36316.862763750665,54.162957273867434,40.99462932752189,-0.6569969725989111,8.572933271615218,13.856016680408011,1.0157050907490055,1.0,5,1,0,0,0,0,0,0,0
7823,0,3,1,2,88909.94198511554,44.948284348757404,59.67680869521057,5.492098593517458,9.121825847155039,9.046030728260675,1.7673296011334823,0.0,6,2,0,0,0,0,0,0,0
7824,0,0,1,4,44626.26447433704,7.1900008124020545,3.939788542868534,7.448790130064758,10.996016658830714,13.539523589590411,11.913521137508976,1.0,2,2,0,0,0,0,0,0,0
7825,0,0,1,4,7675.45595433432,1.4076325520728927,22.295351785452745,-3.1346631804339715,2.4455193657127205,7.287450147055978,9.776070315073538,1.0,0,1,0,0,0,0,0,1,0
7826,0,0,1,4,37902.01149987597,24.55077219278071,10.980097888632264,14.036479281200158,2.9204892291762237,10.544806775281609,5.090058916825874,0.0,10,1,0,0,0,0,0,0,0
7827,3,2,1,3,86120.85044107186,36.74345022254918,41.2141350587271,-2.5025861451778546,1.8875301241403357,16.80266165505261,6.2175607007892895,0.0,0,1,0,0,0,0,0,0,0
7828,4,2,1,3,3812.894330502503,22.125881536542494,38.088174249188484,-10.98515749192294,6.81798121358197,15.790801647390888,10.571833720939967,0.0,0,1,0,0,0,0,0,0,0
7829,2,2,1,3,15907.677297316646,3.898906358958029,21.07086982468579,-19.114385046347593,4.095896562137422,3.921692992495106,7.979664773289243,1.0,0,1,0,0,0,0,0,0,0
7830,2,2,1,3,56772.01640011872,7.42388884131454,4.377302118712818,28.789370880630862,5.644066462609895,14.762876435288188,9.886040649393987,1.0,44,1,0,0,0,0,0,0,0
7831,15,4,1,1,10534.95501996655,175.24393096409108,82.77453789646069,0.27019621336049404,8.960210263794563,7.656826784511239,3.7369904481481724,0.0,0,1,0,0,0,0,0,0,1
7832,8,2,1,2,16577.87794708495,65.42141679649865,9.628534357631523,-19.354099815764396,0.0017623660507531946,6.63312684463756,4.83069213144437,1.0,0,2,0,0,0,0,0,1,0
7833,0,2,1,2,87128.16797689207,4.538398932731933,46.89248919436976,-12.80301823540848,8.720353003755893,3.5558161078359167,1.0980966148911915,0.0,0,1,0,0,0,0,0,0,0
7834,0,2,1,4,68428.63750824868,22.52201049426452,33.49526954297008,2.3394755794731736,1.3350212943302786,19.870792769060184,7.64081996476247,1.0,0,2,0,0,0,0,0,0,0
7835,0,1,1,3,14487.67592895918,137.84306735635005,72.42352859154937,-7.798500809941724,3.017636500784733,4.563118762648898,5.695540437059404,0.0,0,1,0,0,0,0,0,0,1
7836,18,10,0,2,14296.424532464476,189.44039468304825,71.40607856064348,-2.8220791880301954,6.9644498644359265,6.768936594372263,1.9312197103677842,1.0,0,1,0,0,0,0,0,0,1
7837,0,0,1,2,56798.36699973152,21.38755745104993,37.62015903238761,26.892306099866005,11.36864639395301,13.548083564120606,5.365666986862751,1.0,0,1,0,0,0,0,0,1,0
7838,0,0,1,2,47959.92738206273,60.973459553150136,33.093686922656765,-5.403763869373462,12.333379451028849,12.567458246936246,5.784363192621423,0.0,6,1,0,0,0,0,0,0,0
7839,0,0,1,3,14855.308750304403,51.719435274048706,67.95490637398532,6.018302517964216,0.280357557980494,3.766715007322662,6.7424874983009335,0.0,0,2,0,0,0,0,0,0,1
7840,0,0,1,1,66109.396136462,48.10155554985955,55.01968135202281,27.524642165620918,2.1473586816001413,5.994824862345108,9.6352758024207,1.0,0,2,0,0,0,0,0,0,0
7841,1,12,1,2,6434.823103201309,56.808803862584824,56.12424869145269,8.485686846466486,2.7762159203267576,3.104623080066038,6.258880289005859,0.0,1,1,0,0,0,0,0,0,1
7842,0,12,1,2,13101.475066727353,197.80309521359763,46.09315077090856,28.367219104857504,0.19626078636872046,7.99444782932299,2.1022130908657486,0.0,1,1,0,0,0,0,0,0,1
7843,15,1,1,2,5595.889056246328,55.52618049349116,20.647198637550066,4.8754490556320995,5.399074075996117,18.488658776630523,6.663065809841729,0.0,13,1,0,0,0,0,0,1,0
7844,2,4,1,3,11498.214818150842,138.6649912855084,41.252489658547745,19.983797526241396,1.2685530077150653,3.2204408715291586,6.518716856164949,0.0,2,1,1,1,0,0,0,0,1
7845,2,4,1,3,6892.905664180904,172.3387420307793,72.34666465297133,14.950653841384558,7.014459688462651,5.382660472917851,1.5796499547153882,0.0,4,2,0,0,0,0,0,7,1
7846,0,2,1,3,5651.026068758327,154.73564506140602,75.31282938607441,12.939434317858382,6.78711974091747,7.114350939328369,1.0261523581331518,0.0,2,3,0,0,0,0,0,0,1
7847,1,2,1,3,11288.631558027442,159.12912828431513,41.24805469624144,5.138939625894107,5.0588671810417685,4.466694124956865,5.162684028571999,0.0,0,2,0,0,0,0,0,0,1
7848,1,2,1,3,8356.241124316752,176.70325852548885,58.291623094325814,-9.857066754411052,6.484058738047278,2.5917736095367343,2.4008512644813815,0.0,4,1,0,0,0,0,0,0,1
7849,0,3,1,1,9998.297942389836,191.38452987149148,55.30420806377971,19.725753584406384,1.785413605538133,7.881229633471852,7.077315627655381,0.0,36,1,2,2,0,0,0,1,1
7850,0,2015,1,1,16930.77631627926,35.58390525959558,50.119261145970555,28.236053365647344,2.630954247773686,13.970397484990484,2.9061774956733855,1.0,17,1,0,0,0,0,0,0,0
7851,0,1,1,1,5214.703710636038,51.671748947356186,59.64358209717689,10.809355888664204,0.49217341217826616,5.625247104138229,8.621847601932988,1.0,2,1,0,0,0,0,0,0,0
7852,2,5,1,2,8676.444166557667,136.50812911200524,37.14669691302011,16.805841518751752,8.6161873970097,8.976992427440724,6.205184407002848,0.0,1,1,0,0,0,0,0,0,1
7853,0,0,1,1,11102.199673355113,77.55779531702373,42.6676580129582,-7.762723461964409,0.977889917345065,4.38145693992556,1.0046373852732353,0.0,41,2,2,2,0,0,0,1,1
7854,5,1,1,2,23943.767578494855,35.44532513258737,15.911643720797759,24.23067435059417,6.73409108375256,11.75957569756103,3.7484521990302198,1.0,3,1,1,1,0,0,0,0,0
7855,1,1,1,2,93637.19002622101,67.32922368379212,15.463732293579524,24.889425054170893,3.1752835483118518,4.732224564649815,8.739220724049856,1.0,1,1,0,0,0,0,0,0,0
7856,0,1,1,1,9999.643558928794,40.958754559542086,17.048446432203086,27.89131034096105,0.9126775068810217,15.19833159595952,4.6275616589048765,1.0,2,1,0,0,0,0,0,0,0
7857,0,1,1,1,48636.22498810291,59.51028903310215,2.602048548249287,-11.508776351975623,1.0892681411512877,4.554553800658564,1.1847066725111568,0.0,1,1,0,0,0,0,0,0,0
7858,5,-1,1,1,94572.23165446233,67.8181730646466,43.29491568644795,16.401216725530503,8.482018618275784,15.045745162197154,10.029067528432902,0.0,1,1,0,0,0,0,0,0,0
7859,2,3,0,3,71075.84238200264,37.81857209988714,30.14361502566187,-18.961551118368764,11.484258571107153,7.435386289988058,9.889012094434213,1.0,1,1,1,1,0,0,0,0,0
7860,7,2,1,2,64249.38168519141,65.27761394705654,13.11551336751518,6.2301447485638235,12.950314816701576,12.300110107694238,7.52090841579683,1.0,1,1,1,1,0,0,0,0,0
7861,7,9,0,1,12755.783241751891,23.12383748697057,74.40989007116669,-5.906268452661063,9.606476993728275,2.842958011607294,7.228180024771917,0.0,8,1,0,0,0,0,0,1,1
7862,23,1,1,2,73398.12330810465,43.78435134583569,46.53179383214472,-7.319474896632931,10.048705300172868,9.1922873586282,4.46780772051868,0.0,0,1,0,0,0,0,0,0,0
7863,15,1,1,2,35930.21092630541,31.732741923995572,2.629559495132394,7.6153127726374805,14.951152078455722,7.730473753033139,6.679720675202141,0.0,0,1,0,0,0,0,0,0,0
7864,5,5,0,1,30080.913283251088,6.965879448190462,34.87294263909148,-13.759116900066108,11.395365250776667,13.903578760639537,7.281919329292925,0.0,0,1,0,0,0,0,0,0,0
7865,23,2,1,2,10991.99912519402,14.276869824130609,53.36642012007746,20.583189268459954,12.145069369598932,9.864536408985245,4.381684439420838,0.0,0,1,0,0,0,0,0,0,0
7866,0,2,1,2,83464.02707745304,41.0286974578539,30.067381247112234,4.161309025894845,14.32750067723402,4.833741860569644,4.633386823867347,1.0,0,3,0,0,0,0,0,0,0
7867,0,0,0,0,56967.36156267674,57.27560023423751,24.68119964572224,9.196895432167619,6.386749383297082,4.99675240243044,2.9918945146181914,1.0,0,2,0,0,0,0,0,0,0
7868,5,3,0,2,18670.78411761798,54.79697310491964,46.133754990266375,3.995956818648022,2.1462122396082135,15.654683378261378,5.3737973838449395,1.0,3,2,0,0,0,0,0,0,0
7869,0,0,1,1,87834.64498106382,14.641545345428305,6.954187770236214,19.331410175058856,4.927563058340506,19.38771970375084,5.148942659344516,1.0,1,2,0,0,1,0,0,0,0
7870,5,4,1,2,63279.279655362196,39.23558131925887,39.19300414895285,-18.21867545545983,14.740905752783634,15.813068981867543,5.7750813712644895,0.0,0,3,1,2,0,0,0,0,0
7871,4,4,1,2,73096.28842320142,6.929909827786283,35.10452117511835,14.41272043234575,14.774354185364738,14.315340005459007,6.640346588746092,0.0,0,1,0,0,0,0,0,0,0
7872,7,9,0,2,13133.324720954268,174.53965144326338,58.80453210631172,0.11157439438950867,7.935217141760958,8.05569701647052,6.876743122361837,0.0,0,2,0,0,0,0,0,0,1
7873,0,9,0,2,6829.60292202658,66.61260845127583,65.95029724121807,6.912679526556921,1.705638643523808,7.458638670708023,2.170301864808039,0.0,0,2,0,0,0,0,0,0,1
7874,5,4,1,4,6739.372874975226,30.96577825090649,65.23733372619955,12.909166932572148,8.500584079168972,2.9730549593007414,7.589020029323507,0.0,3,1,0,0,0,0,0,1,1
7875,3,4,1,4,8555.010958372739,167.7715207869197,40.74643374420655,-1.593157625551104,2.5287764692512447,4.43982578190878,2.0340725088338543,1.0,4,1,0,0,0,0,0,1,1
7876,10,4,1,2,7908.679868717185,140.88531752208038,45.235512134212065,-4.753520152175357,8.506022653454062,7.321645017318206,4.127651046746514,0.0,2,2,0,0,0,0,0,0,1
7877,1,0,1,3,88429.90401066958,37.446861936318115,12.679038375541074,26.140611356106696,14.916495836136548,12.262089732607643,10.531374308964496,1.0,2,2,0,0,0,0,0,0,0
7878,0,1,1,1,34343.534645433516,36.417612320416495,56.70020637177098,14.455168941076145,4.29720882788703,6.07460194582342,10.2933382272418,1.0,15,1,0,0,0,0,0,0,0
7879,0,16,1,1,11413.16707060266,131.95569404257438,50.54829034341905,-9.902417278407047,0.7974088327055218,7.8652829284840875,3.415838200569337,0.0,8,1,0,0,0,0,0,2,1
7880,3,2,1,3,91075.733356782,5.690883803953753,6.476720580628013,24.665827972359295,10.117828127428046,14.232934503471018,6.862658230114693,0.0,0,1,0,0,0,0,0,0,0
7881,0,1,1,2,69923.5907647981,5.554458086017614,18.28890824812539,-15.672081585936514,12.931097838929768,5.6330615666155825,9.997751387826057,0.0,0,2,0,0,0,0,0,0,0
7882,0,1,1,2,26594.832138256595,49.31446908195474,24.158921385708993,-16.680349555664336,9.948906892123969,6.345784850516267,8.985925230689926,1.0,0,1,0,0,0,0,0,1,0
7883,18,14,1,2,14990.568704413934,143.60785704123532,44.222141220878285,-0.5741553344517936,6.193762581034843,4.698266397615864,7.992581805835982,0.0,18,1,2,2,0,0,1,0,1
7884,0,14,1,2,9426.170384277972,73.3484501507736,62.613551472504845,-2.2260617569760566,7.333224332855773,5.445364866119808,2.3329962020268438,0.0,0,1,0,0,0,0,0,0,1
7885,0,1,1,4,55556.61278816071,67.0889108712392,34.57281296513511,28.486681391104938,7.384069196439246,8.128252529918498,2.726080295193644,1.0,0,1,0,0,0,0,0,0,0
7886,0,1,1,4,98465.34652879984,7.796541407590773,51.277605856303545,-2.9931708614912154,14.372229233054055,18.574124616649556,8.76005871698293,1.0,0,2,0,0,0,0,0,0,0
7887,0,1,1,4,30163.8319121604,58.46843642291375,23.009439900331312,-9.650219643079094,2.14214257872108,7.451444683488672,4.176845377986874,0.0,0,1,0,0,0,0,0,0,0
7888,1,4,1,3,66033.86812442058,8.152428551589326,33.82815857999598,-2.5110523776517617,9.691966640607527,14.342294663153591,9.840447837771213,0.0,1,1,0,0,0,0,0,0,0
7889,4,4,1,3,23688.867291911432,10.131456717489709,17.250399297727053,-3.3848396137380696,5.305539795037949,5.611680497011604,11.083473685235235,1.0,0,1,0,0,0,0,0,0,0
7890,2,-1,1,2,76883.53945720474,17.64955235125757,27.819285800570086,-0.9819062557166909,13.234908259815409,15.41219597949758,8.524061055625026,1.0,15,1,0,0,0,0,0,1,0
7891,4,2,1,3,58553.28765130532,9.507539579196067,23.526315395655754,-11.876666885113089,4.171482094591562,13.823611077258539,8.017711306288644,1.0,2,1,0,0,0,0,0,0,0
7892,0,2,1,3,87255.08779314354,58.67064776375818,42.35472733030183,19.916715069142462,5.295327386825664,11.661087625904036,9.121545529039585,0.0,2,1,0,0,0,0,0,0,0
7893,9,2,0,3,35534.73357474813,62.753884233138336,2.8167234184639955,8.130678571827193,14.393736464751804,15.320268789316033,4.690890340331495,1.0,0,1,0,0,0,0,0,2,0
7894,2,3,1,5,25208.36251202585,65.45492953617938,49.85631645720473,1.986124829988757,11.87567967637372,10.77062106736465,1.2974708199378746,1.0,1,1,0,0,0,0,0,0,0
7895,2,3,1,5,8326.29961273651,1.5390312040817855,23.49863897695314,-15.694392307021243,10.01593546063123,15.660831943085642,3.2429146662378416,0.0,1,1,0,0,0,0,0,0,0
7896,0,1,1,2,55553.34558563484,4.066546443768252,36.48685982609504,14.86792482805047,0.9723132976992716,5.889288743643264,7.162233084763348,1.0,0,1,0,0,0,0,0,1,0
7897,0,1,1,2,90289.6975150948,50.40559280256444,36.281414634430085,-7.55629396895327,6.226911180509465,8.54851321824326,10.313341632908491,0.0,0,1,0,0,0,0,0,0,0
7898,0,4,1,1,66104.33852438611,19.872990680942387,5.472866983365177,-5.245788000492933,11.836018084453901,3.6805691320630167,8.60812100566172,0.0,0,1,1,1,0,0,0,1,0
7899,0,0,1,2,9748.972109716044,54.908937609119896,50.982655093263105,12.318433356129898,4.39833885668725,8.371849599367682,6.591692550705225,1.0,2,1,0,0,0,0,0,0,1
7900,2,2,1,1,33333.71302682681,27.744323799280522,5.49097917822126,-8.273483596486507,7.1139669437602455,16.009680410360744,5.951195878718677,0.0,0,1,0,0,0,0,0,0,0
7901,0,2,1,1,12414.39681218083,170.73577774501433,49.67159152410256,23.1063831556897,6.247367454500595,4.827813052175594,5.875973878894239,1.0,5,1,0,0,0,0,0,0,1
7902,3,2,1,2,2446.0447063329284,60.01308050836362,11.394211943706303,-9.466820730097819,2.5002264263980307,19.943557234382002,9.517047786098999,1.0,1,3,0,0,0,0,0,0,0
7903,0,2,1,2,93674.53229861893,22.854094018963824,47.155892063032624,15.733694232921607,4.81940183742982,15.879592355654218,6.909208716669879,1.0,0,3,1,1,0,0,0,0,0
7904,2,1,1,2,35726.41050993332,28.938582861144386,25.984607557847063,-5.558566476834496,2.6065195367706706,9.703157639638142,4.538378753379582,1.0,0,3,0,0,0,0,0,0,0
7905,0,1,1,2,98500.05768087663,15.337136798015395,49.37245009849556,-6.600576140563035,5.037141470149306,19.33959556346457,10.93516780040098,1.0,5,1,0,0,0,0,0,0,0
7906,0,8,1,1,7396.465522582737,170.75240083140997,53.639541513686865,8.960865975586913,5.069176553065486,2.9970183670135935,2.3967874836772123,0.0,2,1,2,2,0,0,1,0,1
7907,0,-1,1,1,73243.1923184756,29.902270782647054,42.90421004723341,0.20600063501006716,1.9270684173460328,16.56063622299503,5.70801776528928,0.0,7,1,0,0,0,0,0,0,0
7908,0,1,1,2,93147.3510557568,51.19087744612749,51.989022907489016,-19.71924282746145,13.517013609022943,12.674634573342813,6.434204603227164,0.0,7,1,0,0,0,0,0,0,0
7909,2,1,1,2,27384.23130439802,64.5035374957954,19.607493427476797,-3.1244183749220085,1.7864465896484534,18.815208557112463,9.751814515275859,1.0,23,1,0,0,0,0,0,2,0
7910,0,1,1,2,92518.5982541947,69.65292762512765,6.138337233733083,24.361113420878326,6.809891151304434,12.747648428338218,10.73762352813358,0.0,15,1,0,0,0,0,0,0,0
7911,0,-1,1,2,28403.593121072878,50.5052017235599,50.86555773351075,-6.352436787535769,11.02937877561532,16.363861650339068,6.514733256345447,1.0,5,1,0,0,0,0,0,0,0
7912,3,0,1,4,4899.120348385355,25.653025726224197,22.69583625076123,16.601621685564233,2.8425833809031604,15.952115129792695,11.844435354801385,0.0,23,3,7,7,0,0,2,0,0
7913,0,0,1,4,25013.724431684026,27.598548430892514,1.10567176233483,14.872663855654636,4.351900928137361,19.909943450802935,10.586918025967933,1.0,0,2,1,1,0,0,1,0,0
7914,0,0,1,4,63212.42220215624,16.148156427633303,54.554321314421195,-10.402396281156234,6.74115523199382,11.448070097628877,4.344708121591447,1.0,0,1,0,0,0,0,0,0,0
7915,0,0,1,4,20413.00503409903,14.331510150430628,38.361756597756205,-11.82806984658815,3.008220143116118,10.25995111905852,7.077134084674985,0.0,5,2,0,0,0,0,0,0,0
7916,4,1,1,3,13694.62402417121,62.81487158145976,29.332121860872775,16.531002245580304,12.508088922897135,4.231035977227105,11.912496119915765,0.0,0,1,0,0,0,0,0,1,0
7917,5,1,1,3,20877.20942771524,63.63936493715854,9.457268088930032,17.280021632045965,10.107933155388691,6.221380967615085,11.07734845437323,1.0,5,1,0,0,0,0,0,0,0
7918,4,1,1,3,90257.99808058112,44.28220340046368,55.11252093841107,5.413353137516626,14.968940254958405,7.592526099746888,2.4354176654529933,0.0,4,1,0,0,0,0,0,0,0
7919,0,0,1,4,20806.68985114761,6.377103408964983,46.810179148852946,20.0429143429535,9.652715614531857,9.241247114258114,1.945336266601351,0.0,7,1,0,0,0,0,0,1,0
7920,0,0,1,4,99491.12207872223,68.3368725168266,3.6063171217913026,-10.897154688652094,2.0228835330048938,15.555669686406139,8.923195925031141,1.0,0,1,0,0,0,0,0,1,0
7921,0,0,1,4,56623.55619776307,69.88096579268597,40.597897064181005,24.943758904893095,5.038828283755511,18.889222761566685,5.831241264919061,1.0,5,1,0,0,0,0,0,0,0
7922,0,0,1,4,43594.59430187169,60.84038904508276,58.52895316940896,6.860084111990247,5.4312147941671425,14.008062682676428,9.12390752714136,1.0,3,1,0,0,0,0,0,0,0
7923,0,3,1,5,36581.36027711135,47.89326086042152,17.247204871578234,8.327717579158673,10.400468475150006,14.57855710978359,8.50913343452519,0.0,10,1,0,0,0,0,0,0,0
7924,26,3,1,2,9282.133735805015,46.64427935449003,57.30890477914056,14.901105883856076,6.1640628987110215,3.774220453580207,6.615851365172491,0.0,1,2,0,0,0,0,0,0,1
7925,4,3,1,2,11012.583655796483,30.902403519393538,36.52309654511938,4.60844692556822,4.605104913529617,3.885484738099078,4.779897657826896,0.0,0,2,0,0,0,0,0,0,1
